season,nbapersonid,All NBA Defensive First Team,All NBA Defensive Second Team,All NBA First Team,All NBA Second Team,All NBA Third Team,All Rookie First Team,All Rookie Second Team,Bill Russell NBA Finals MVP,Player Of The Month,Player Of The Week,Rookie Of The Month,all_star_game,rookie_all_star_game,allstar_rk,Defensive Player Of The Year_rk,Most Improved Player_rk,Most Valuable Player_rk,Rookie Of The Year_rk,Sixth Man Of The Year_rk,all_nba_points_rk,all_rookie_points_rk
2012,2544,1,0,1,0,0,0,0,1,5,6,0,TRUE,FALSE,1,2,NA,1,NA,NA,1,NA
2012,2546,0,0,0,1,0,0,0,0,1,4,0,TRUE,FALSE,2,NA,15,3,NA,NA,5,NA
2012,2548,0,0,0,0,1,0,0,0,0,1,0,TRUE,FALSE,1,16,NA,10,NA,NA,12,NA
2012,2730,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,2,14,NA,NA,NA,NA,11,NA
2012,2744,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,24,NA
2012,2746,0,0,0,0,0,0,0,0,0,1,0,NA,NA,8,NA,NA,NA,NA,NA,30,NA
2012,2747,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,12,NA,NA,1,NA,NA
2012,2754,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
2012,101108,1,0,1,0,0,0,0,0,1,1,0,TRUE,FALSE,2,11,NA,4,NA,NA,3,NA
2012,101126,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,8,NA,NA
2012,101135,0,0,0,0,1,0,0,0,0,2,0,TRUE,FALSE,10,NA,NA,12,NA,NA,15,NA
2012,101145,0,0,0,0,0,0,0,0,0,2,0,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
2012,200746,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,11,NA,NA,NA,NA,NA,18,NA
2012,201142,0,0,1,0,0,0,0,0,2,4,0,TRUE,FALSE,1,NA,20,2,NA,NA,2,NA
2012,201143,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,22,NA
2012,201144,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,21,15,NA,NA,NA,38,NA
2012,201149,1,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,7,4,21,12,NA,NA,20,NA
2012,201188,0,1,0,1,0,0,0,0,0,0,0,NA,NA,12,1,NA,12,NA,NA,8,NA
2012,201566,0,0,0,1,0,0,0,0,0,1,0,TRUE,FALSE,5,17,NA,9,NA,NA,7,NA
2012,201586,1,0,0,0,0,0,0,0,0,0,0,NA,NA,8,3,9,NA,NA,NA,32,NA
2012,201593,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,41,NA
2012,201933,0,0,0,1,0,0,0,0,0,1,0,TRUE,FALSE,3,NA,NA,NA,NA,NA,13,NA
2012,201935,0,0,0,0,1,0,0,0,0,3,0,TRUE,FALSE,4,NA,7,8,NA,NA,10,NA
2012,201939,0,0,0,0,0,0,0,0,1,0,0,NA,NA,8,NA,8,11,NA,NA,17,NA
2012,201943,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,201951,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,27,12,NA,NA,27,NA
2012,202322,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,202331,0,1,0,0,1,0,0,0,0,1,0,TRUE,FALSE,10,8,1,NA,NA,NA,16,NA
2012,202340,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,12,NA,NA,NA,NA,NA,NA
2012,202349,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
2012,202681,0,0,0,0,0,0,0,0,0,1,0,TRUE,TRUE,4,NA,NA,NA,NA,NA,34,NA
2012,202685,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,9,NA,NA,7
2012,202702,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,NA,17,21,NA,NA,NA,34,NA
2012,202713,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2012,203076,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,2,NA,NA,2
2012,203077,0,0,0,0,0,0,1,0,0,0,1,FALSE,TRUE,NA,NA,NA,NA,8,NA,NA,8
2012,203078,0,0,0,0,0,1,0,0,0,0,2,FALSE,TRUE,NA,NA,NA,NA,3,NA,NA,2
2012,203079,0,0,0,0,0,1,0,0,0,0,1,FALSE,TRUE,NA,NA,NA,NA,5,NA,NA,4
2012,203081,0,0,0,0,0,1,0,0,0,0,6,FALSE,TRUE,NA,NA,NA,NA,1,NA,NA,1
2012,203083,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,4,NA,NA,6
2012,203084,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,6,NA,NA,5
2012,203092,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,10
2012,203142,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,6,NA,NA,13
2013,1495,0,0,0,0,0,0,0,0,0,1,0,NA,NA,6,13,NA,12,NA,NA,18,NA
2013,1717,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,12,NA,NA,14,NA,NA,21,NA
2013,2037,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2013,2207,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,30,NA
2013,2225,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,8,NA,NA,12,NA,NA,10,NA
2013,2544,0,1,1,0,0,0,0,0,2,2,0,TRUE,FALSE,1,6,20,2,NA,NA,2,NA
2013,2546,0,0,0,0,0,0,0,0,1,2,0,TRUE,FALSE,3,NA,NA,15,NA,NA,16,NA
2013,2547,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,5,NA,NA,NA,NA,NA,37,NA
2013,2548,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,1,NA,NA,NA,NA,NA,29,NA
2013,2730,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,4,8,NA,NA,NA,NA,9,NA
2013,2738,1,0,0,0,0,0,0,0,0,0,0,NA,NA,8,5,NA,NA,NA,NA,NA,NA
2013,2744,0,0,0,0,1,0,0,0,1,2,0,NA,NA,NA,NA,19,8,NA,NA,11,NA
2013,101108,1,0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,3,13,NA,7,NA,NA,4,NA
2013,101135,0,0,0,0,0,0,0,0,0,1,0,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
2013,101145,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,37,NA
2013,200746,0,0,0,0,1,0,0,0,0,3,0,TRUE,FALSE,5,NA,27,10,NA,NA,13,NA
2013,200768,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,6,NA,NA,NA,23,NA
2013,200794,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,NA,NA,27,NA,NA,NA,35,NA
2013,201142,0,0,1,0,0,0,0,0,4,6,0,TRUE,FALSE,1,NA,17,1,NA,NA,1,NA
2013,201149,1,0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,7,1,NA,4,NA,NA,3,NA
2013,201152,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,201567,0,0,0,1,0,0,0,0,0,2,0,TRUE,FALSE,3,NA,NA,11,NA,NA,8,NA
2013,201579,0,1,0,0,0,0,0,0,0,0,0,TRUE,FALSE,4,2,NA,NA,NA,NA,25,NA
2013,201586,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
2013,201609,0,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,1,16,NA,NA,14,NA
2013,201933,0,0,0,1,0,0,0,0,1,3,0,TRUE,FALSE,2,NA,7,3,NA,NA,7,NA
2013,201935,0,0,1,0,0,0,0,0,0,2,0,TRUE,FALSE,5,NA,NA,5,NA,NA,5,NA
2013,201939,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,1,NA,NA,6,NA,NA,6,NA
2013,201952,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,201976,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,17,NA,NA,NA,NA,NA,NA
2013,201979,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,7,NA,NA,13
2013,202322,0,0,0,0,0,0,0,0,0,2,0,TRUE,FALSE,3,NA,27,NA,NA,NA,17,NA
2013,202326,0,0,0,0,0,0,0,0,0,1,0,NA,NA,9,NA,17,NA,NA,NA,27,NA
2013,202331,1,0,0,0,1,0,0,0,1,2,0,TRUE,FALSE,2,7,NA,9,NA,NA,12,NA
2013,202348,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,202681,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,2,NA,NA,NA,NA,NA,28,NA
2013,202689,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,202693,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,10,NA,NA,4,NA,NA
2013,202695,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,11,NA,NA,NA,NA,37,NA
2013,202696,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,202710,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,203081,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,7,NA,NA,NA,NA,NA,14,NA
2013,203096,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
2013,203463,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
2013,203469,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2013,203476,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,6,NA,NA,8
2013,203482,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,6
2013,203486,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,4,NA,NA,4
2013,203487,0,0,0,0,0,1,0,0,0,1,3,FALSE,TRUE,NA,NA,NA,NA,1,NA,NA,1
2013,203500,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,7,NA,NA,10
2013,203501,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,5,13,NA,5
2013,203504,0,0,0,0,0,1,0,0,0,0,2,FALSE,TRUE,NA,NA,NA,NA,3,NA,NA,3
2013,203506,0,0,0,0,0,1,0,0,0,0,2,FALSE,TRUE,NA,NA,NA,NA,2,NA,NA,2
2013,203507,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,7,NA,NA,7
2014,1495,0,1,0,0,1,0,0,0,0,1,0,TRUE,FALSE,4,8,NA,10,NA,NA,NA,NA
2014,2200,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,2,NA,NA,NA,NA,NA,9,NA
2014,2216,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,22,NA
2014,2544,0,0,1,0,0,0,0,0,2,3,0,TRUE,FALSE,1,13,NA,3,NA,NA,1,NA
2014,2547,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,5,NA,NA,NA,NA,NA,NA,NA
2014,2548,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,3,NA,NA,NA,NA,NA,28,NA
2014,2590,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,2594,0,0,0,0,0,0,0,0,1,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,28,NA
2014,2738,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
2014,2754,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
2014,101106,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,6,NA,NA,NA,NA,24,NA
2014,101108,1,0,0,1,0,0,0,0,0,1,0,TRUE,FALSE,4,15,NA,6,NA,NA,8,NA
2014,101114,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,101150,0,0,0,0,0,0,0,0,0,1,0,NA,NA,9,NA,NA,NA,NA,1,NA,NA
2014,200746,0,0,0,1,0,0,0,0,0,2,0,TRUE,FALSE,6,NA,NA,7,NA,NA,7,NA
2014,200768,0,0,0,0,0,0,0,0,1,1,0,TRUE,FALSE,2,NA,NA,NA,NA,NA,34,NA
2014,200794,0,0,0,0,0,0,0,0,1,0,0,TRUE,FALSE,10,NA,NA,NA,NA,NA,16,NA
2014,201142,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,5,NA,NA,NA,NA,NA,NA,NA
2014,201143,0,0,0,0,0,0,0,0,1,2,0,TRUE,FALSE,11,NA,NA,NA,NA,NA,17,NA
2014,201188,0,0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,2,10,20,8,NA,NA,5,NA
2014,201566,0,0,0,1,0,0,0,0,3,2,0,TRUE,FALSE,7,NA,NA,4,NA,NA,6,NA
2014,201572,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,34,NA
2014,201599,1,0,0,0,1,0,0,0,0,0,0,NA,NA,12,3,14,NA,NA,NA,12,NA
2014,201933,0,0,0,0,1,0,0,0,0,1,0,TRUE,FALSE,3,NA,NA,8,NA,NA,11,NA
2014,201935,0,0,1,0,0,0,0,0,2,3,0,TRUE,FALSE,3,NA,NA,2,NA,NA,3,NA
2014,201939,0,0,1,0,0,0,0,0,1,2,0,TRUE,FALSE,1,NA,NA,1,NA,NA,1,NA
2014,201942,0,0,0,0,0,0,0,0,1,0,0,NA,NA,7,NA,NA,NA,NA,NA,26,NA
2014,201952,0,0,0,0,0,0,0,0,1,1,0,TRUE,FALSE,8,NA,NA,NA,NA,NA,22,NA
2014,201960,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,15,10,NA,NA,NA,NA,NA
2014,202322,0,1,0,0,0,0,0,0,0,1,0,TRUE,FALSE,1,NA,NA,NA,NA,NA,18,NA
2014,202326,0,0,0,1,0,0,0,0,0,1,0,TRUE,FALSE,7,NA,12,NA,NA,NA,10,NA
2014,202681,0,0,0,0,1,0,0,0,0,2,0,TRUE,FALSE,4,NA,14,NA,NA,NA,15,NA
2014,202689,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,202691,0,0,0,0,1,0,0,0,0,3,0,TRUE,FALSE,6,NA,5,10,NA,NA,14,NA
2014,202695,1,0,0,0,0,0,0,0,0,0,0,NA,NA,11,1,20,10,NA,NA,13,NA
2014,202703,0,0,0,0,0,1,0,0,0,0,2,FALSE,TRUE,14,NA,NA,NA,2,6,NA,2
2014,202710,0,1,0,0,0,0,0,0,1,1,0,TRUE,FALSE,5,10,1,NA,NA,NA,19,NA
2014,202711,0,0,0,0,0,0,1,0,0,0,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
2014,202738,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
2014,203076,0,1,1,0,0,0,0,0,0,1,0,TRUE,FALSE,1,4,6,5,NA,NA,4,NA
2014,203081,0,0,0,0,0,0,0,0,0,2,0,TRUE,FALSE,5,NA,NA,NA,NA,NA,20,NA
2014,203110,1,0,0,0,0,0,0,0,0,0,0,NA,NA,14,2,2,NA,NA,NA,21,NA
2014,203457,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE,NA,15,NA,NA,3,NA,NA,3
2014,203507,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,10,NA,7,NA,NA,NA,NA,NA
2014,203897,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,7
2014,203901,0,0,0,0,0,1,0,0,0,0,1,FALSE,TRUE,NA,NA,NA,NA,4,NA,NA,4
2014,203903,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,7,NA,NA,5
2014,203918,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
2014,203935,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,5,NA,NA,6
2014,203952,0,0,0,0,0,1,0,0,0,0,4,FALSE,TRUE,NA,NA,NA,NA,1,NA,NA,1
2014,203953,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
2014,203994,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,6,NA,NA,9
2014,204038,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2015,2037,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2015,2544,0,0,1,0,0,0,0,1,3,5,0,TRUE,FALSE,1,11,NA,3,NA,NA,2,NA
2015,2548,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,1,NA,NA,NA,NA,NA,NA,NA
2015,2754,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
2015,101108,1,0,0,1,0,0,0,0,0,1,0,TRUE,FALSE,3,13,NA,6,NA,NA,7,NA
2015,101162,0,0,0,0,0,0,0,0,0,1,0,NA,NA,14,NA,NA,NA,NA,NA,NA,NA
2015,200746,0,0,0,0,1,0,0,0,0,1,0,TRUE,FALSE,12,NA,NA,NA,NA,NA,15,NA
2015,200768,0,0,0,0,1,0,0,0,1,2,0,TRUE,FALSE,2,13,19,10,NA,NA,13,NA
2015,200794,0,1,0,0,0,0,0,0,0,1,0,TRUE,FALSE,15,5,NA,NA,NA,NA,16,NA
2015,200826,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,12,NA,NA
2015,201142,0,0,0,1,0,0,0,0,2,5,0,TRUE,FALSE,2,NA,NA,5,NA,NA,5,NA
2015,201566,0,0,1,0,0,0,0,0,2,1,0,TRUE,FALSE,2,NA,15,4,NA,NA,3,NA
2015,201572,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,33,NA
2015,201587,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,201599,1,0,1,0,0,0,0,0,0,0,0,NA,NA,11,4,NA,NA,NA,NA,8,NA
2015,201935,0,0,0,0,0,0,0,0,1,1,0,TRUE,FALSE,5,NA,NA,9,NA,NA,14,NA
2015,201939,0,0,1,0,0,0,0,0,2,5,0,TRUE,FALSE,1,NA,4,1,NA,NA,1,NA
2015,201942,0,0,0,0,0,0,0,0,1,1,0,TRUE,FALSE,5,NA,NA,NA,NA,NA,20,NA
2015,202322,0,0,0,0,0,0,0,0,1,1,0,TRUE,FALSE,6,NA,NA,NA,NA,NA,26,NA
2015,202326,0,0,0,1,0,0,0,0,0,2,0,TRUE,FALSE,10,NA,NA,NA,NA,NA,9,NA
2015,202331,0,1,0,0,1,0,0,0,1,1,0,TRUE,FALSE,2,NA,NA,NA,NA,NA,12,NA
2015,202340,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
2015,202355,0,1,0,0,0,0,0,0,0,0,0,NA,NA,9,3,9,NA,NA,NA,21,NA
2015,202689,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,2,NA,NA,NA,27,NA
2015,202691,0,0,0,0,1,0,0,0,0,1,0,TRUE,FALSE,4,NA,NA,NA,NA,NA,11,NA
2015,202695,1,0,1,0,0,0,0,0,0,2,0,TRUE,FALSE,3,1,10,2,NA,NA,4,NA
2015,202704,0,0,0,0,0,0,0,0,0,2,0,NA,NA,10,NA,15,NA,NA,NA,NA,NA
2015,202710,0,1,0,0,0,0,0,0,0,0,0,TRUE,FALSE,4,11,NA,NA,NA,NA,24,NA
2015,202738,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,9,NA,8,NA,NA,NA,22,NA
2015,203081,0,0,0,1,0,0,0,0,0,0,0,NA,NA,10,NA,NA,8,NA,NA,NA,NA
2015,203083,0,0,0,0,1,0,0,0,0,2,0,TRUE,FALSE,5,10,11,NA,NA,NA,10,NA
2015,203110,1,0,0,1,0,0,0,0,0,1,0,TRUE,FALSE,5,2,7,7,NA,NA,6,NA
2015,203468,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2015,203999,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,3,NA,NA,4
2015,204001,0,0,0,0,0,1,0,0,0,0,3,FALSE,TRUE,6,NA,NA,NA,2,NA,NA,1
2015,1626143,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,5,NA,NA,4
2015,1626144,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,7,NA,NA,8
2015,1626156,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,9,NA,NA,7
2015,1626157,0,0,0,0,0,1,0,0,0,1,6,FALSE,TRUE,NA,NA,NA,NA,1,NA,19,1
2015,1626159,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,NA,6
2015,1626161,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2015,1626164,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE,NA,NA,NA,NA,4,NA,NA,3
2015,1626167,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,8,NA,NA,9
2015,1626181,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
2015,1626196,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
2016,2544,0,0,1,0,0,0,0,0,2,4,0,TRUE,FALSE,1,5,NA,4,NA,NA,2,NA
2016,2754,0,1,0,0,0,0,0,0,0,0,0,NA,NA,30,NA,NA,NA,NA,NA,NA,NA
2016,101108,1,0,0,0,0,0,0,0,1,0,0,NA,NA,4,NA,NA,NA,NA,NA,17,NA
2016,201142,0,0,0,1,0,0,0,1,1,1,0,TRUE,FALSE,1,NA,NA,9,NA,NA,9,NA
2016,201188,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,7,NA,NA,NA,NA,NA,18,NA
2016,201566,0,0,1,0,0,0,0,0,2,4,0,TRUE,FALSE,1,NA,NA,1,NA,NA,2,NA
2016,201567,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,4,NA,NA,NA,NA,NA,NA,NA
2016,201569,0,0,0,0,0,0,0,0,0,0,0,NA,NA,7,NA,NA,NA,NA,1,NA,NA
2016,201588,0,0,0,0,0,0,0,0,0,1,0,NA,NA,23,NA,NA,NA,NA,NA,NA,NA
2016,201599,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,10,NA,NA,NA,NA,NA,15,NA
2016,201933,0,0,0,0,0,0,0,0,0,1,0,NA,NA,11,NA,NA,NA,NA,NA,28,NA
2016,201935,0,0,1,0,0,0,0,0,1,4,0,TRUE,FALSE,1,NA,NA,2,NA,NA,1,NA
2016,201939,0,0,0,1,0,0,0,0,1,3,0,TRUE,FALSE,1,NA,NA,6,NA,NA,7,NA
2016,201942,0,0,0,0,1,0,0,0,0,4,0,TRUE,FALSE,2,NA,20,11,NA,NA,14,NA
2016,201976,1,0,0,0,0,0,0,0,0,0,0,NA,NA,15,8,NA,NA,NA,NA,NA,NA
2016,201980,0,1,0,0,0,0,0,0,0,0,0,NA,NA,35,NA,NA,NA,NA,NA,11,NA
2016,202322,0,0,0,0,1,0,0,0,1,2,0,TRUE,FALSE,6,NA,20,7,NA,NA,12,NA
2016,202326,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,4,NA,NA,NA,NA,NA,19,NA
2016,202330,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,12,NA,12,NA,NA,NA,21,NA
2016,202331,0,0,0,0,0,0,0,0,1,1,0,TRUE,FALSE,7,NA,NA,NA,NA,NA,20,NA
2016,202355,0,0,0,0,0,0,0,0,0,1,0,NA,NA,10,5,20,NA,NA,NA,22,NA
2016,202689,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,8,NA,NA,NA,NA,NA,NA,NA
2016,202695,1,0,1,0,0,0,0,0,0,2,0,TRUE,FALSE,2,3,NA,3,NA,NA,4,NA
2016,202710,0,0,0,0,1,0,0,0,0,3,0,TRUE,FALSE,3,NA,NA,NA,NA,NA,13,NA
2016,202738,0,0,0,1,0,0,0,0,1,2,0,TRUE,FALSE,2,NA,5,5,NA,NA,10,NA
2016,203076,0,1,1,0,0,0,0,0,0,1,0,TRUE,FALSE,3,NA,NA,9,NA,NA,5,NA
2016,203079,0,0,0,0,0,0,0,0,0,1,0,NA,NA,55,NA,11,NA,NA,NA,NA,NA
2016,203081,0,0,0,0,0,0,0,0,1,1,0,NA,NA,6,NA,NA,NA,NA,NA,25,NA
2016,203110,1,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,5,1,NA,NA,NA,NA,NA,NA
2016,203460,0,1,0,0,0,0,0,0,0,0,0,NA,NA,30,5,NA,NA,NA,NA,NA,NA
2016,203497,1,0,0,1,0,0,0,0,0,0,0,NA,NA,17,2,3,NA,NA,NA,6,NA
2016,203507,0,1,0,1,0,0,0,0,1,1,0,TRUE,FALSE,2,NA,1,7,NA,NA,8,NA
2016,203954,0,0,0,0,0,1,0,0,0,1,3,FALSE,TRUE,4,NA,NA,NA,3,NA,NA,3
2016,203967,0,0,0,0,0,1,0,0,0,0,2,FALSE,TRUE,45,NA,NA,NA,2,NA,NA,1
2016,1626157,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,8,NA,NA,NA,NA,NA,16,NA
2016,1626195,0,0,0,0,0,1,0,0,0,0,1,FALSE,TRUE,37,NA,NA,NA,5,NA,NA,5
2016,1627737,0,0,0,0,0,0,1,0,0,0,1,FALSE,TRUE,88,NA,NA,NA,7,NA,NA,8
2016,1627741,0,0,0,0,0,1,0,0,0,0,2,FALSE,TRUE,59,NA,NA,NA,4,NA,NA,4
2016,1627742,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,28,NA,NA,NA,NA,NA,NA,9
2016,1627750,0,0,0,0,0,0,1,0,0,0,1,FALSE,TRUE,45,NA,NA,NA,5,NA,NA,6
2016,1627755,0,0,0,0,0,0,0,0,0,0,1,NA,NA,79,NA,NA,NA,NA,NA,NA,14
